from_polity_id,from_name,to_polity_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_civilization,temporal_gap_years
buyid_dynasty,Buyid Dynasty,rawwadid_dynasty,Rawwadid Dynasty,unknown,2,,0,0,0,1,0,0,-107
buyid_dynasty,Buyid Dynasty,kakuyid_dynasty,Kakuyid Dynasty,unknown,2,,0,0,0,1,0,0,-54
buyid_dynasty,Buyid Dynasty,eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),unknown,2,,0,0,0,1,0,0,74
buyid_dynasty,Buyid Dynasty,salgurid_dynasty,Salgurid Dynasty,unknown,2,,0,0,0,1,0,0,86
buyid_dynasty,Buyid Dynasty,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,183
buyid_dynasty,Buyid Dynasty,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,228
buyid_dynasty,Buyid Dynasty,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,238
buyid_dynasty,Buyid Dynasty,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,273
rawwadid_dynasty,Rawwadid Dynasty,ghaznavid_empire,Ghaznavid Empire,unknown,2,,0,0,0,1,0,0,-94
rawwadid_dynasty,Rawwadid Dynasty,kakuyid_dynasty,Kakuyid Dynasty,unknown,2,,0,0,0,1,0,0,-63
rawwadid_dynasty,Rawwadid Dynasty,eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),unknown,2,,0,0,0,1,0,0,65
rawwadid_dynasty,Rawwadid Dynasty,ghorid_dynasty,Ghorid Sultanate,unknown,2,,0,0,0,1,0,0,77
rawwadid_dynasty,Rawwadid Dynasty,salgurid_dynasty,Salgurid Dynasty,unknown,2,,0,0,0,1,0,0,77
rawwadid_dynasty,Rawwadid Dynasty,khwarazmian_empire,Khwarazmian Empire,unknown,2,,0,0,0,1,0,0,129
rawwadid_dynasty,Rawwadid Dynasty,delhi_sultanate,Delhi Sultanate,unknown,2,,0,0,0,1,0,0,135
rawwadid_dynasty,Rawwadid Dynasty,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,174
rawwadid_dynasty,Rawwadid Dynasty,ilkhanate,Ilkhanate,unknown,2,,0,0,0,1,0,0,185
rawwadid_dynasty,Rawwadid Dynasty,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,219
rawwadid_dynasty,Rawwadid Dynasty,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,229
rawwadid_dynasty,Rawwadid Dynasty,jalayirid_sultanate,Jalayirid Sultanate,unknown,2,,0,0,0,1,0,0,264
rawwadid_dynasty,Rawwadid Dynasty,madurai_sultanate,Madurai Sultanate,unknown,2,,0,0,0,1,0,0,264
rawwadid_dynasty,Rawwadid Dynasty,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,264
rawwadid_dynasty,Rawwadid Dynasty,timurid_empire,Timurid Empire,unknown,2,,0,0,0,1,0,0,299
rawwadid_dynasty,Rawwadid Dynasty,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,299
ghaznavid_empire,Ghaznavid Empire,kakuyid_dynasty,Kakuyid Dynasty,unknown,2,,0,0,0,1,0,0,-178
ghaznavid_empire,Ghaznavid Empire,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,59
ghaznavid_empire,Ghaznavid Empire,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,104
ghaznavid_empire,Ghaznavid Empire,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,114
ghaznavid_empire,Ghaznavid Empire,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,149
ghaznavid_empire,Ghaznavid Empire,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,184
kakuyid_dynasty,Kakuyid Dynasty,eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),unknown,2,,0,0,0,1,0,0,85
kakuyid_dynasty,Kakuyid Dynasty,ghorid_dynasty,Ghorid Sultanate,unknown,2,,0,0,0,1,0,0,97
kakuyid_dynasty,Kakuyid Dynasty,salgurid_dynasty,Salgurid Dynasty,unknown,2,,0,0,0,1,0,0,97
kakuyid_dynasty,Kakuyid Dynasty,khwarazmian_empire,Khwarazmian Empire,unknown,2,,0,0,0,1,0,0,149
kakuyid_dynasty,Kakuyid Dynasty,delhi_sultanate,Delhi Sultanate,unknown,2,,0,0,0,1,0,0,155
kakuyid_dynasty,Kakuyid Dynasty,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,194
kakuyid_dynasty,Kakuyid Dynasty,ilkhanate,Ilkhanate,unknown,2,,0,0,0,1,0,0,205
kakuyid_dynasty,Kakuyid Dynasty,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,239
kakuyid_dynasty,Kakuyid Dynasty,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,249
kakuyid_dynasty,Kakuyid Dynasty,jalayirid_sultanate,Jalayirid Sultanate,unknown,2,,0,0,0,1,0,0,284
kakuyid_dynasty,Kakuyid Dynasty,madurai_sultanate,Madurai Sultanate,unknown,2,,0,0,0,1,0,0,284
kakuyid_dynasty,Kakuyid Dynasty,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,284
seljuk_empire,Seljuk Empire,eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),unknown,2,,0,0,0,1,0,0,-58
seljuk_empire,Seljuk Empire,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,51
seljuk_empire,Seljuk Empire,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,96
seljuk_empire,Seljuk Empire,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,106
seljuk_empire,Seljuk Empire,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,141
seljuk_empire,Seljuk Empire,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,176
seljuk_rum,Sultanate of Rum,eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),unknown,2,,0,0,0,1,0,0,-171
seljuk_rum,Sultanate of Rum,salgurid_dynasty,Salgurid Dynasty,unknown,2,,0,0,0,1,0,0,-159
seljuk_rum,Sultanate of Rum,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,-62
seljuk_rum,Sultanate of Rum,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,63
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),ghorid_dynasty,Ghorid Sultanate,unknown,2,,0,0,0,1,0,0,-77
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),salgurid_dynasty,Salgurid Dynasty,unknown,2,,0,0,0,1,0,0,-77
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,65
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,75
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),jalayirid_sultanate,Jalayirid Sultanate,unknown,2,,0,0,0,1,0,0,110
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),madurai_sultanate,Madurai Sultanate,unknown,2,,0,0,0,1,0,0,110
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,110
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),timurid_empire,Timurid Empire,unknown,2,,0,0,0,1,0,0,145
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,145
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),malwa_sultanate,Malwa Sultanate,unknown,2,,0,0,0,1,0,0,167
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),jaunpur_sultanate,Jaunpur Sultanate,unknown,2,,0,0,0,1,0,0,169
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),gujarat_sultanate,Gujarat Sultanate,unknown,2,,0,0,0,1,0,0,182
eldiguzid_dynasty,Eldiguzid Dynasty (Ildeguzids),safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,276
ghorid_dynasty,Ghorid Sultanate,salgurid_dynasty,Salgurid Dynasty,unknown,2,,0,0,0,1,0,0,-67
ghorid_dynasty,Ghorid Sultanate,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,75
ghorid_dynasty,Ghorid Sultanate,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,85
ghorid_dynasty,Ghorid Sultanate,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,120
ghorid_dynasty,Ghorid Sultanate,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,155
salgurid_dynasty,Salgurid Dynasty,khwarazmian_empire,Khwarazmian Empire,unknown,2,,0,0,0,1,0,0,-86
salgurid_dynasty,Salgurid Dynasty,delhi_sultanate,Delhi Sultanate,unknown,2,,0,0,0,1,0,0,-80
salgurid_dynasty,Salgurid Dynasty,timurid_empire,Timurid Empire,unknown,2,,0,0,0,1,0,0,84
salgurid_dynasty,Salgurid Dynasty,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,84
salgurid_dynasty,Salgurid Dynasty,malwa_sultanate,Malwa Sultanate,unknown,2,,0,0,0,1,0,0,106
salgurid_dynasty,Salgurid Dynasty,jaunpur_sultanate,Jaunpur Sultanate,unknown,2,,0,0,0,1,0,0,108
salgurid_dynasty,Salgurid Dynasty,gujarat_sultanate,Gujarat Sultanate,unknown,2,,0,0,0,1,0,0,121
salgurid_dynasty,Salgurid Dynasty,safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,215
salgurid_dynasty,Salgurid Dynasty,mughal_empire,Mughal Empire,unknown,2,,0,0,0,1,0,0,240
salgurid_dynasty,Salgurid Dynasty,sur_empire,Sur Empire,unknown,2,,0,0,0,1,0,0,254
khwarazmian_empire,Khwarazmian Empire,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,70
khwarazmian_empire,Khwarazmian Empire,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,80
khwarazmian_empire,Khwarazmian Empire,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,115
khwarazmian_empire,Khwarazmian Empire,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,150
delhi_sultanate,Delhi Sultanate,kartid_dynasty,Kartid Dynasty,unknown,2,,0,0,0,1,0,0,-281
delhi_sultanate,Delhi Sultanate,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,-236
delhi_sultanate,Delhi Sultanate,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,-226
delhi_sultanate,Delhi Sultanate,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,-191
delhi_sultanate,Delhi Sultanate,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,-156
kartid_dynasty,Kartid Dynasty,ilkhanate,Ilkhanate,unknown,2,,0,0,0,1,0,0,-133
kartid_dynasty,Kartid Dynasty,khalji_dynasty,Khalji Dynasty,unknown,2,,0,0,0,1,0,0,-99
kartid_dynasty,Kartid Dynasty,hormuz_kingdom,Hormuz Kingdom,unknown,2,,0,0,0,1,0,0,-89
kartid_dynasty,Kartid Dynasty,jalayirid_sultanate,Jalayirid Sultanate,unknown,2,,0,0,0,1,0,0,-54
kartid_dynasty,Kartid Dynasty,madurai_sultanate,Madurai Sultanate,unknown,2,,0,0,0,1,0,0,-54
kartid_dynasty,Kartid Dynasty,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,-54
kartid_dynasty,Kartid Dynasty,safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,112
kartid_dynasty,Kartid Dynasty,mughal_empire,Mughal Empire,unknown,2,,0,0,0,1,0,0,137
kartid_dynasty,Kartid Dynasty,sur_empire,Sur Empire,unknown,2,,0,0,0,1,0,0,151
khalji_dynasty,Khalji Dynasty,malwa_sultanate,Malwa Sultanate,unknown,2,,0,0,0,1,0,0,72
khalji_dynasty,Khalji Dynasty,jaunpur_sultanate,Jaunpur Sultanate,unknown,2,,0,0,0,1,0,0,74
khalji_dynasty,Khalji Dynasty,gujarat_sultanate,Gujarat Sultanate,unknown,2,,0,0,0,1,0,0,87
khalji_dynasty,Khalji Dynasty,safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,181
khalji_dynasty,Khalji Dynasty,mughal_empire,Mughal Empire,unknown,2,,0,0,0,1,0,0,206
khalji_dynasty,Khalji Dynasty,sur_empire,Sur Empire,unknown,2,,0,0,0,1,0,0,220
hormuz_kingdom,Hormuz Kingdom,jalayirid_sultanate,Jalayirid Sultanate,unknown,2,,0,0,0,1,0,0,-287
hormuz_kingdom,Hormuz Kingdom,madurai_sultanate,Madurai Sultanate,unknown,2,,0,0,0,1,0,0,-287
hormuz_kingdom,Hormuz Kingdom,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,-287
hormuz_kingdom,Hormuz Kingdom,timurid_empire,Timurid Empire,unknown,2,,0,0,0,1,0,0,-252
hormuz_kingdom,Hormuz Kingdom,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,-252
hormuz_kingdom,Hormuz Kingdom,malwa_sultanate,Malwa Sultanate,unknown,2,,0,0,0,1,0,0,-230
hormuz_kingdom,Hormuz Kingdom,jaunpur_sultanate,Jaunpur Sultanate,unknown,2,,0,0,0,1,0,0,-228
hormuz_kingdom,Hormuz Kingdom,gujarat_sultanate,Gujarat Sultanate,unknown,2,,0,0,0,1,0,0,-215
hormuz_kingdom,Hormuz Kingdom,safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,-121
hormuz_kingdom,Hormuz Kingdom,mughal_empire,Mughal Empire,unknown,2,,0,0,0,1,0,0,-96
hormuz_kingdom,Hormuz Kingdom,sur_empire,Sur Empire,unknown,2,,0,0,0,1,0,0,-82
hormuz_kingdom,Hormuz Kingdom,hyderabad_state,Nizam of Hyderabad,unknown,2,,0,0,0,1,0,0,102
hormuz_kingdom,Hormuz Kingdom,zand_dynasty,Zand Dynasty,unknown,2,,0,0,0,1,0,0,129
jalayirid_sultanate,Jalayirid Sultanate,injuid_dynasty,Injuid Dynasty,unknown,2,,0,0,0,1,0,0,-97
jalayirid_sultanate,Jalayirid Sultanate,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,-62
injuid_dynasty,Injuid Dynasty,safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,144
injuid_dynasty,Injuid Dynasty,mughal_empire,Mughal Empire,unknown,2,,0,0,0,1,0,0,169
injuid_dynasty,Injuid Dynasty,sur_empire,Sur Empire,unknown,2,,0,0,0,1,0,0,183
timurid_empire,Timurid Empire,karkiya_dynasty,Kar-Kiya Dynasty,unknown,2,,0,0,0,1,0,0,-137
karkiya_dynasty,Kar-Kiya Dynasty,malwa_sultanate,Malwa Sultanate,unknown,2,,0,0,0,1,0,0,-200
karkiya_dynasty,Kar-Kiya Dynasty,jaunpur_sultanate,Jaunpur Sultanate,unknown,2,,0,0,0,1,0,0,-198
karkiya_dynasty,Kar-Kiya Dynasty,gujarat_sultanate,Gujarat Sultanate,unknown,2,,0,0,0,1,0,0,-185
karkiya_dynasty,Kar-Kiya Dynasty,safavid_empire,Safavid Empire,unknown,2,,0,0,0,1,0,0,-91
karkiya_dynasty,Kar-Kiya Dynasty,mughal_empire,Mughal Empire,unknown,2,,0,0,0,1,0,0,-66
karkiya_dynasty,Kar-Kiya Dynasty,sur_empire,Sur Empire,unknown,2,,0,0,0,1,0,0,-52
karkiya_dynasty,Kar-Kiya Dynasty,hyderabad_state,Nizam of Hyderabad,unknown,2,,0,0,0,1,0,0,132
karkiya_dynasty,Kar-Kiya Dynasty,zand_dynasty,Zand Dynasty,unknown,2,,0,0,0,1,0,0,159
hungary,Hungary,principality_of_transylvania,Principality of Transylvania,unknown,2,,0,0,0,1,0,0,-376
kingdom_of_france,Kingdom of France,angevin_kingdom_of_naples,Angevin Kingdom of Naples,unknown,2,,0,0,0,1,0,0,-526
kingdom_of_france,Kingdom of France,new_france,New France,unknown,2,,0,0,0,1,0,0,-258
kingdom_of_france,Kingdom of France,french_caribbean,French Caribbean,unknown,2,,0,0,0,1,0,0,-157
kingdom_of_france,Kingdom of France,louisiana_territory,Louisiana Territory (French),unknown,2,,0,0,0,1,0,0,-110
kingdom_of_france,Kingdom of France,vichy_france,Vichy France,unknown,2,,0,0,0,1,0,0,148
kingdom_of_jerusalem,Kingdom of Jerusalem,new_france,New France,unknown,2,,0,0,0,1,0,0,243
angevin_empire,Angevin Empire,angevin_kingdom_of_naples,Angevin Kingdom of Naples,unknown,2,,0,0,0,1,0,0,62
latin_empire,Latin Empire,new_france,New France,unknown,2,,0,0,0,1,0,0,273
angevin_kingdom_of_naples,Angevin Kingdom of Naples,new_france,New France,unknown,2,,0,0,0,1,0,0,92
angevin_kingdom_of_naples,Angevin Kingdom of Naples,french_caribbean,French Caribbean,unknown,2,,0,0,0,1,0,0,193
angevin_kingdom_of_naples,Angevin Kingdom of Naples,louisiana_territory,Louisiana Territory (French),unknown,2,,0,0,0,1,0,0,240
new_france,New France,french_caribbean,French Caribbean,unknown,2,,0,0,0,1,0,0,-128
new_france,New France,louisiana_territory,Louisiana Territory (French),unknown,2,,0,0,0,1,0,0,-81
new_france,New France,vichy_france,Vichy France,unknown,2,,0,0,0,1,0,0,177
louisiana_territory,Louisiana Territory (French),vichy_france,Vichy France,unknown,2,,0,0,0,1,0,0,137
french_first_empire,French First Empire,vichy_france,Vichy France,unknown,2,,0,0,0,1,0,0,126
jin_dynasty,Jin Dynasty,jin_jurchen,Jin Dynasty (Jurchen),unknown,2,,0,0,0,1,0,0,-119
shun,Shun Dynasty (顺),taiping_heavenly_kingdom,Taiping Heavenly Kingdom (太平天国),unknown,2,,0,0,0,1,0,0,207
southern_ming,Southern Ming (南明),taiping_heavenly_kingdom,Taiping Heavenly Kingdom (太平天国),unknown,2,,0,0,0,1,0,0,189
kingdom_of_tungning,Kingdom of Tungning (东宁),taiping_heavenly_kingdom,Taiping Heavenly Kingdom (太平天国),unknown,2,,0,0,0,1,0,0,168
crown_of_aragon,Crown of Aragon,aragonese_kingdom_of_sicily,Aragonese Kingdom of Sicily,unknown,2,,0,0,0,1,0,0,-434
crown_of_aragon,Crown of Aragon,aragonese_sardinia,Aragonese Sardinia,unknown,2,,0,0,0,1,0,0,-393
crown_of_aragon,Crown of Aragon,aragonese_kingdom_of_naples,Aragonese Kingdom of Naples,unknown,2,,0,0,0,1,0,0,-274
aragonese_kingdom_of_sicily,Aragonese Kingdom of Sicily,aragonese_sardinia,Aragonese Sardinia,unknown,2,,0,0,0,1,0,0,-86
aragonese_sardinia,Aragonese Sardinia,aragonese_kingdom_of_naples,Aragonese Kingdom of Naples,unknown,2,,0,0,0,1,0,0,-276
teutonic_order,Teutonic Order (Monastic State),austrian_empire,Austrian Empire,unknown,2,,0,0,0,1,0,0,279
teutonic_order,Teutonic Order (Monastic State),german_confederation,German Confederation (Deutscher Bund,unknown,2,,0,0,0,1,0,0,290
kalmar_union,Kalmar Union,austrian_empire,Austrian Empire,unknown,2,,0,0,0,1,0,0,281
kalmar_union,Kalmar Union,german_confederation,German Confederation (Deutscher Bund,unknown,2,,0,0,0,1,0,0,292
habsburg_monarchy,Habsburg Monarchy,austrian_empire,Austrian Empire,unknown,2,,0,0,0,1,0,0,-114
habsburg_monarchy,Habsburg Monarchy,german_confederation,German Confederation (Deutscher Bund,unknown,2,,0,0,0,1,0,0,-103
habsburg_monarchy,Habsburg Monarchy,austria_hungary,Austria-Hungary / Italian occupation zones,unknown,2,,0,0,0,1,0,0,-51
kingdom_of_prussia,Kingdom of Prussia,austrian_empire,Austrian Empire,unknown,2,,0,0,0,1,0,0,-114
kingdom_of_prussia,Kingdom of Prussia,german_confederation,German Confederation (Deutscher Bund,unknown,2,,0,0,0,1,0,0,-103
kingdom_of_prussia,Kingdom of Prussia,austria_hungary,Austria-Hungary / Italian occupation zones,unknown,2,,0,0,0,1,0,0,-51
austrian_empire,Austrian Empire,german_confederation,German Confederation (Deutscher Bund,unknown,2,,0,0,0,1,0,0,-52
austrian_empire,Austrian Empire,weimar_republic,Weimar Republic,unknown,2,,0,0,0,1,0,0,51
austrian_empire,Austrian Empire,nazi_germany,Nazi Germany (Third Reich),unknown,2,,0,0,0,1,0,0,66
austrian_empire,Austrian Empire,east_germany,German Democratic Republic (East Germany),unknown,2,,0,0,0,1,0,0,82
austrian_empire,Austrian Empire,federal_republic_germany,Federal Republic of Germany,unknown,2,,0,0,0,1,0,0,82
german_confederation,German Confederation (Deutscher Bund,weimar_republic,Weimar Republic,unknown,2,,0,0,0,1,0,0,52
german_confederation,German Confederation (Deutscher Bund,nazi_germany,Nazi Germany (Third Reich),unknown,2,,0,0,0,1,0,0,67
german_confederation,German Confederation (Deutscher Bund,east_germany,German Democratic Republic (East Germany),unknown,2,,0,0,0,1,0,0,83
german_confederation,German Confederation (Deutscher Bund,federal_republic_germany,Federal Republic of Germany,unknown,2,,0,0,0,1,0,0,83
grand_duchy_moscow,Grand Duchy of Moscow,russian_alaska,Russian America,unknown,2,,0,0,0,1,0,0,186
russian_empire,Russian Empire,russian_alaska,Russian America,unknown,2,,0,0,0,1,0,0,-184
russian_alaska,Russian America,soviet_union,Soviet Union,unknown,2,,0,0,0,1,0,0,55
russian_alaska,Russian America,russian_federation,Russian Federation,unknown,2,,0,0,0,1,0,0,124
ming_dynasty,Ming Dynasty,beiyang_government,Beiyang Government (北洋政府),unknown,2,,0,0,0,1,0,0,268
ming_dynasty,Ming Dynasty,chinese_empire,Empire of China (Yuan Shikai) (中华帝国),unknown,2,,0,0,0,1,0,0,271
ming_dynasty,Ming Dynasty,wuhan_government,Wuhan Government (武汉政府),unknown,2,,0,0,0,1,0,0,283
ming_dynasty,Ming Dynasty,nationalist_government,Nationalist Government (国民政府),unknown,2,,0,0,0,1,0,0,284
ming_dynasty,Ming Dynasty,chinese_soviet_republic,Chinese Soviet Republic (中华苏维埃),unknown,2,,0,0,0,1,0,0,287
ming_dynasty,Ming Dynasty,wang_jingwei_regime,Wang Jingwei Regime (汪精卫政权),unknown,2,,0,0,0,1,0,0,296
kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),karabakh_khanate,Karabakh Khanate,unknown,2,,0,0,0,1,0,0,279
aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),karabakh_khanate,Karabakh Khanate,unknown,2,,0,0,0,1,0,0,239
karabakh_khanate,Karabakh Khanate,azerbaijan_peoples_government,Azerbaijan Peoples Government,unknown,2,,0,0,0,1,0,0,123
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),spanish_florida,Spanish Florida,unknown,2,,0,0,0,1,0,0,-385
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),new_spain,Viceroyalty of New Spain,unknown,2,,0,0,0,1,0,0,-377
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),spanish_duchy_of_milan,Spanish Duchy of Milan,unknown,2,,0,0,0,1,0,0,-363
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-356
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-181
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),viceroyalty_of_rio_de_la_plata,Viceroyalty of Río de la Plata,unknown,2,,0,0,0,1,0,0,-122
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),paraguay,Republic of Paraguay,unknown,2,,0,0,0,1,0,0,-87
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),argentina,Argentine Republic,unknown,2,,0,0,0,1,0,0,-82
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),chile,Republic of Chile,unknown,2,,0,0,0,1,0,0,-80
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),gran_colombia,Gran Colombia,unknown,2,,0,0,0,1,0,0,-79
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),first_mexican_empire,First Mexican Empire,unknown,2,,0,0,0,1,0,0,-77
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),mexico,Mexico (United Mexican States),unknown,2,,0,0,0,1,0,0,-77
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),peru,Republic of Peru,unknown,2,,0,0,0,1,0,0,-74
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),bolivia,Republic of Bolivia,unknown,2,,0,0,0,1,0,0,-73
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),uruguay,Oriental Republic of Uruguay,unknown,2,,0,0,0,1,0,0,-70
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),ecuador,Republic of Ecuador,unknown,2,,0,0,0,1,0,0,-68
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),venezuela,Republic of Venezuela,unknown,2,,0,0,0,1,0,0,-68
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),colombia,Republic of Colombia,unknown,2,,0,0,0,1,0,0,-67
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),dominican_republic,Dominican Republic,unknown,2,,0,0,0,1,0,0,-54
spanish_florida,Spanish Florida,new_spain,Viceroyalty of New Spain,unknown,2,,0,0,0,1,0,0,-300
spanish_florida,Spanish Florida,spanish_duchy_of_milan,Spanish Duchy of Milan,unknown,2,,0,0,0,1,0,0,-286
spanish_florida,Spanish Florida,viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-279
spanish_florida,Spanish Florida,viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-104
spanish_florida,Spanish Florida,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,81
new_spain,Viceroyalty of New Spain,spanish_duchy_of_milan,Spanish Duchy of Milan,unknown,2,,0,0,0,1,0,0,-286
new_spain,Viceroyalty of New Spain,viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-279
new_spain,Viceroyalty of New Spain,viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-104
new_spain,Viceroyalty of New Spain,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,81
spanish_duchy_of_milan,Spanish Duchy of Milan,viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-164
