from_polity_id,from_name,to_polity_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_civilization,temporal_gap_years,provenance
kievan_rus,Kievan Rus,grand_duchy_moscow,Grand Duchy of Moscow,contraction,3,kievan_rus,1,0,0,0,1,0,43,stub
russian_empire,Russian Empire,russian_federation,Russian Federation,contraction,3,kievan_rus,1,0,0,1,0,0,74,stub
empire_of_japan,Empire of Japan (Meiji),south_korea,Republic of Korea (South Korea),contraction,3,korean_peninsula,1,0,0,0,0,0,1,stub
empire_of_japan,Empire of Japan (Meiji),north_korea,Democratic People's Republic of Korea (North Korea),contraction,3,korean_peninsula,1,0,0,0,0,0,1,stub
abbasid_caliphate,Abbasid Caliphate,ayyubid_sultanate,Ayyubid Sultanate,contraction,3,levant,1,0,0,1,0,0,-87,stub
akkadian_empire,Akkadian Empire,ur_iii,Third Dynasty of Ur (Neo-Sumerian),contraction,3,mesopotamia,1,0,0,0,1,0,42,stub
ottoman_empire,Ottoman Empire,kingdom_of_iraq,Kingdom of Iraq,contraction,3,mesopotamia,1,0,0,0,0,0,-1,stub
abbasid_caliphate,Abbasid Caliphate,rustamid_dynasty,Rustamid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-482,stub
abbasid_caliphate,Abbasid Caliphate,idrisid_dynasty,Idrisid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-470,stub
abbasid_caliphate,Abbasid Caliphate,aghlabid_dynasty,Aghlabid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-458,stub
abbasid_caliphate,Abbasid Caliphate,zirid_dynasty,Zirid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-286,stub
abbasid_caliphate,Abbasid Caliphate,almoravid_dynasty,Almoravid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-218,stub
fatimid_caliphate,Fatimid Caliphate,zirid_dynasty,Zirid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-199,stub
fatimid_caliphate,Fatimid Caliphate,almoravid_dynasty,Almoravid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,-131,stub
fatimid_caliphate,Fatimid Caliphate,hafsid_dynasty,Hafsid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,58,stub
fatimid_caliphate,Fatimid Caliphate,marinid_dynasty,Marinid Dynasty,contraction,3,north_africa,1,0,0,1,0,0,73,stub
seljuk_empire,Seljuk Empire,chagatai_khanate,Chagatai Khanate,contraction,3,transoxiana,1,0,0,0,1,0,32,stub
sassanid_empire,Sassanid Empire,samanid_empire,Samanid Empire,contraction,3,,0,1,0,0,0,0,168,stub
sassanid_empire,Sassanid Empire,saffarid_dynasty,Saffarid Dynasty,contraction,3,,0,1,0,0,0,0,210,stub
sassanid_empire,Sassanid Empire,buyid_dynasty,Buyid Dynasty,contraction,3,,0,1,0,0,0,0,283,stub
safavid_empire,Safavid Empire,pahlavi_dynasty,Pahlavi Dynasty,contraction,3,,0,1,0,0,0,0,189,stub
safavid_empire,Safavid Empire,islamic_republic_iran,Islamic Republic of Iran,contraction,3,,0,1,0,0,0,0,243,stub
ming_dynasty,Ming Dynasty,manchukuo,Manchukuo,contraction,3,,0,1,0,0,0,0,288,stub
avar_khaganate,Avar Khaganate,western_xia,Western Xia (Tangut Empire),contraction,3,,0,1,0,0,0,0,234,stub
gupta_empire,Gupta Empire,pala_empire,Pala Empire,contraction,3,,0,1,0,0,0,0,200,stub
kara_khanid_khanate,Kara-Khanid Khanate,kazakh_khanate,Kazakh Khanate,contraction,3,,0,1,0,0,0,0,253,stub
seljuk_empire,Seljuk Empire,kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),contraction,3,,0,1,0,0,0,0,180,stub
seljuk_empire,Seljuk Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,3,,0,1,0,0,0,0,184,stub
ottoman_empire,Ottoman Empire,kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),contraction,3,,0,1,0,0,0,0,-548,stub
timurid_empire,Timurid Empire,khanate_of_kokand,Khanate of Kokand,contraction,3,,0,1,0,0,0,0,202,stub
goguryeo,Goguryeo,goryeo,Goryeo Dynasty,contraction,3,,0,1,0,0,0,0,250,stub
mongol_empire,Mongol Empire,dzungar_khanate,Dzungar Khanate,contraction,3,,0,1,0,0,0,0,266,stub
mongol_empire,Mongol Empire,khoshut_khanate,Khoshut Khanate,contraction,3,,0,1,0,0,0,0,274,stub
chagatai_khanate,Chagatai Khanate,dzungar_khanate,Dzungar Khanate,contraction,3,,0,1,0,0,0,0,287,stub
chagatai_khanate,Chagatai Khanate,khoshut_khanate,Khoshut Khanate,contraction,3,,0,1,0,0,0,0,295,stub
umayyad_caliphate,Umayyad Caliphate,ikhshidid_dynasty,Ikhshidid Dynasty,contraction,3,,0,0,0,1,1,0,185,stub
abbasid_caliphate,Abbasid Caliphate,hafsid_dynasty,Hafsid Dynasty,contraction,3,,0,0,0,1,0,0,-29,stub
abbasid_caliphate,Abbasid Caliphate,marinid_dynasty,Marinid Dynasty,contraction,3,,0,0,0,1,0,0,-14,stub
ghorid_dynasty,Ghorid Sultanate,malwa_sultanate,Malwa Sultanate,contraction,3,,0,0,0,1,1,0,177,stub
ghorid_dynasty,Ghorid Sultanate,jaunpur_sultanate,Jaunpur Sultanate,contraction,3,,0,0,0,1,1,0,179,stub
cao_wei,Cao Wei,eastern_wu,Eastern Wu,displacement,3,,0,0,0,1,0,0,-43,stub
shu_han,Shu Han,eastern_wu,Eastern Wu,displacement,3,,0,0,0,1,0,0,-41,stub
eastern_jin,Eastern Jin Dynasty,northern_dynasties,Northern Dynasties,displacement,3,,0,0,0,1,0,0,-34,stub
vandal_kingdom,Vandal Kingdom of North Africa,carolingian_empire,Frankish Kingdom / Carolingian Empire,displacement,3,,0,0,0,1,0,0,-47,stub
vandal_kingdom,Vandal Kingdom of North Africa,ostrogothic_kingdom,Ostrogothic Kingdom of Italy,displacement,3,,0,0,0,1,0,0,-40,stub
vandal_kingdom,Vandal Kingdom of North Africa,lombard_kingdom,Kingdom of the Lombards,displacement,3,,0,0,0,1,0,0,35,stub
chalukya_dynasty,Chalukya Dynasty (Badami),pratihara_dynasty,Pratihara Dynasty,displacement,3,,0,0,0,1,0,0,-27,stub
pratihara_dynasty,Pratihara Dynasty,hoysala_dynasty,Hoysala Empire,displacement,3,,0,0,0,1,0,0,-30,stub
rashidun_caliphate,Rashidun Caliphate,al_andalus,Al-Andalus,displacement,3,,0,0,0,1,0,0,50,stub
al_andalus,Al-Andalus,funj_sultanate,Funj Sultanate,displacement,3,,0,0,0,1,0,0,12,stub
rustamid_dynasty,Rustamid Dynasty,tulunid_dynasty,Tulunid Dynasty,displacement,3,,0,0,0,1,0,0,-41,stub
rustamid_dynasty,Rustamid Dynasty,ikhshidid_dynasty,Ikhshidid Dynasty,displacement,3,,0,0,0,1,0,0,26,stub
idrisid_dynasty,Idrisid Dynasty,ikhshidid_dynasty,Ikhshidid Dynasty,displacement,3,,0,0,0,1,0,0,-39,stub
aghlabid_dynasty,Aghlabid Dynasty,tulunid_dynasty,Tulunid Dynasty,displacement,3,,0,0,0,1,0,0,-41,stub
aghlabid_dynasty,Aghlabid Dynasty,ikhshidid_dynasty,Ikhshidid Dynasty,displacement,3,,0,0,0,1,0,0,26,stub
zirid_dynasty,Zirid Dynasty,zangid_atabegate,Zangid Atabegate,displacement,3,,0,0,0,1,0,0,-21,stub
zirid_dynasty,Zirid Dynasty,ayyubid_sultanate,Ayyubid Sultanate,displacement,3,,0,0,0,1,0,0,23,stub
almoravid_dynasty,Almoravid Dynasty,zangid_atabegate,Zangid Atabegate,displacement,3,,0,0,0,1,0,0,-20,stub
almoravid_dynasty,Almoravid Dynasty,ayyubid_sultanate,Ayyubid Sultanate,displacement,3,,0,0,0,1,0,0,24,stub
almohad_caliphate,Almohad Caliphate,mamluk_sultanate,Mamluk Sultanate,displacement,3,,0,0,0,1,0,0,-19,stub
almohad_caliphate,Almohad Caliphate,ifat_sultanate,Ifat Sultanate,displacement,3,,0,0,0,1,0,0,16,stub
zangid_atabegate,Zangid Atabegate,hafsid_dynasty,Hafsid Dynasty,displacement,3,,0,0,0,1,0,0,-21,stub
zangid_atabegate,Zangid Atabegate,ifat_sultanate,Ifat Sultanate,displacement,3,,0,0,0,1,0,0,35,stub
ayyubid_sultanate,Ayyubid Sultanate,hafsid_dynasty,Hafsid Dynasty,displacement,3,,0,0,0,1,0,0,-31,stub
ayyubid_sultanate,Ayyubid Sultanate,marinid_dynasty,Marinid Dynasty,displacement,3,,0,0,0,1,0,0,-16,stub
ayyubid_sultanate,Ayyubid Sultanate,ifat_sultanate,Ifat Sultanate,displacement,3,,0,0,0,1,0,0,25,stub
hafsid_dynasty,Hafsid Dynasty,darfur_sultanate,Darfur Sultanate,displacement,3,,0,0,0,1,0,0,29,stub
marinid_dynasty,Marinid Dynasty,adal_sultanate,Adal Sultanate,displacement,3,,0,0,0,1,0,0,-50,stub
marinid_dynasty,Marinid Dynasty,funj_sultanate,Funj Sultanate,displacement,3,,0,0,0,1,0,0,39,stub
mamluk_sultanate,Mamluk Sultanate,funj_sultanate,Funj Sultanate,displacement,3,,0,0,0,1,0,0,-13,stub
mamluk_sultanate,Mamluk Sultanate,saadian_dynasty,Saadian Dynasty,displacement,3,,0,0,0,1,0,0,32,stub
bahmani_sultanate,Bahmani Sultanate,funj_sultanate,Funj Sultanate,displacement,3,,0,0,0,1,0,0,-23,stub
bahmani_sultanate,Bahmani Sultanate,saadian_dynasty,Saadian Dynasty,displacement,3,,0,0,0,1,0,0,22,stub
adal_sultanate,Adal Sultanate,saadian_dynasty,Saadian Dynasty,displacement,3,,0,0,0,1,0,0,-28,stub
adal_sultanate,Adal Sultanate,darfur_sultanate,Darfur Sultanate,displacement,3,,0,0,0,1,0,0,26,stub
funj_sultanate,Funj Sultanate,kingdom_of_egypt,Kingdom of Egypt,displacement,3,,0,0,0,1,0,0,-16,stub
darfur_sultanate,Darfur Sultanate,saudi_arabia,Kingdom of Saudi Arabia,displacement,3,,0,0,0,1,0,0,16,stub
darfur_sultanate,Darfur Sultanate,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,3,,0,0,0,1,0,0,30,stub
darfur_sultanate,Darfur Sultanate,republic_of_egypt,Republic of Egypt,displacement,3,,0,0,0,1,0,0,36,stub
darfur_sultanate,Darfur Sultanate,republic_of_iraq,Republic of Iraq,displacement,3,,0,0,0,1,0,0,42,stub
kingdom_of_egypt,Kingdom of Egypt,kingdom_of_iraq,Kingdom of Iraq,displacement,3,,0,0,0,1,0,0,-31,stub
kingdom_of_egypt,Kingdom of Egypt,saudi_arabia,Kingdom of Saudi Arabia,displacement,3,,0,0,0,1,0,0,-20,stub
mahdist_state,Mahdist State,kingdom_of_iraq,Kingdom of Iraq,displacement,3,,0,0,0,1,0,0,23,stub
mahdist_state,Mahdist State,saudi_arabia,Kingdom of Saudi Arabia,displacement,3,,0,0,0,1,0,0,34,stub
mahdist_state,Mahdist State,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,3,,0,0,0,1,0,0,48,stub
kingdom_of_iraq,Kingdom of Iraq,saudi_arabia,Kingdom of Saudi Arabia,displacement,3,,0,0,0,1,0,0,-26,stub
kingdom_of_iraq,Kingdom of Iraq,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,3,,0,0,0,1,0,0,-12,stub
kievan_rus,Kievan Rus,serbian_empire,Serbian Empire (Nemanjić Dynasty),displacement,3,,0,0,0,1,0,0,-50,stub
buyid_dynasty,Buyid Dynasty,seljuk_rum,Sultanate of Rum,displacement,3,,0,0,0,1,0,0,15,stub
seljuk_empire,Seljuk Empire,delhi_sultanate,Delhi Sultanate,displacement,3,,0,0,0,1,0,0,12,stub
seljuk_rum,Sultanate of Rum,jalayirid_sultanate,Jalayirid Sultanate,displacement,3,,0,0,0,1,0,0,28,stub
seljuk_rum,Sultanate of Rum,madurai_sultanate,Madurai Sultanate,displacement,3,,0,0,0,1,0,0,28,stub
ghorid_dynasty,Ghorid Sultanate,khwarazmian_empire,Khwarazmian Empire,displacement,3,,0,0,0,1,0,0,-15,stub
khwarazmian_empire,Khwarazmian Empire,delhi_sultanate,Delhi Sultanate,displacement,3,,0,0,0,1,0,0,-14,stub
khwarazmian_empire,Khwarazmian Empire,ilkhanate,Ilkhanate,displacement,3,,0,0,0,1,0,0,36,stub
delhi_sultanate,Delhi Sultanate,safavid_empire,Safavid Empire,displacement,3,,0,0,0,1,0,0,-25,stub
jalayirid_sultanate,Jalayirid Sultanate,malwa_sultanate,Malwa Sultanate,displacement,3,,0,0,0,1,0,0,-40,stub
jalayirid_sultanate,Jalayirid Sultanate,jaunpur_sultanate,Jaunpur Sultanate,displacement,3,,0,0,0,1,0,0,-38,stub
jalayirid_sultanate,Jalayirid Sultanate,gujarat_sultanate,Gujarat Sultanate,displacement,3,,0,0,0,1,0,0,-25,stub
madurai_sultanate,Madurai Sultanate,malwa_sultanate,Malwa Sultanate,displacement,3,,0,0,0,1,0,0,14,stub
madurai_sultanate,Madurai Sultanate,jaunpur_sultanate,Jaunpur Sultanate,displacement,3,,0,0,0,1,0,0,16,stub
madurai_sultanate,Madurai Sultanate,gujarat_sultanate,Gujarat Sultanate,displacement,3,,0,0,0,1,0,0,29,stub
timurid_empire,Timurid Empire,mughal_empire,Mughal Empire,displacement,3,,0,0,0,1,0,0,19,stub
timurid_empire,Timurid Empire,sur_empire,Sur Empire,displacement,3,,0,0,0,1,0,0,33,stub
jaunpur_sultanate,Jaunpur Sultanate,safavid_empire,Safavid Empire,displacement,3,,0,0,0,1,0,0,22,stub
gujarat_sultanate,Gujarat Sultanate,sur_empire,Sur Empire,displacement,3,,0,0,0,1,0,0,-33,stub
safavid_empire,Safavid Empire,hyderabad_state,Nizam of Hyderabad,displacement,3,,0,0,0,1,0,0,-12,stub
moghulistan,Moghulistan Khanate,kazan_khanate,Kazan Khanate,displacement,3,,0,0,0,1,0,0,-24,stub
moghulistan,Moghulistan Khanate,khanate_of_bukhara,Khanate of Bukhara,displacement,3,,0,0,0,1,0,0,38,stub
moghulistan,Moghulistan Khanate,khanate_of_khiva,Khanate of Khiva,displacement,3,,0,0,0,1,0,0,49,stub
kazan_khanate,Kazan Khanate,khanate_of_khiva,Khanate of Khiva,displacement,3,,0,0,0,1,0,0,-41,stub
kazan_khanate,Kazan Khanate,yarkand_khanate,Yarkand Khanate,displacement,3,,0,0,0,1,0,0,-38,stub
seleucid_empire,Seleucid Empire,roman_empire,Roman Empire,expansion,3,anatolia|levant,2,0,0,0,0,0,36,stub
latin_empire,Latin Empire,ottoman_empire,Ottoman Empire,expansion,3,anatolia|balkans,2,0,0,0,0,0,38,stub
kingdom_of_urartu,Kingdom of Urartu,achaemenid_empire,Achaemenid Empire,expansion,3,caucasus,1,0,0,0,1,0,40,stub
ilkhanate,Ilkhanate,ottoman_empire,Ottoman Empire,expansion,3,caucasus,1,0,0,0,1,0,-36,stub
tibetan_empire,Tibetan Empire,kara_khanid_khanate,Kara-Khanid Khanate,expansion,3,central_asian_steppe,1,0,0,0,0,0,-2,stub
western_xia,Western Xia (Tangut Empire),chagatai_khanate,Chagatai Khanate,expansion,3,central_asian_steppe,1,0,0,0,0,0,-1,stub
qara_khitai,Qara Khitai (Western Liao),mongol_empire,Mongol Empire,expansion,3,central_asian_steppe|transoxiana,2,0,0,0,0,0,-12,stub
kazakh_khanate,Kazakh Khanate,russian_empire,Russian Empire,expansion,3,central_asian_steppe,1,0,0,0,0,0,-10,stub
khoshut_khanate,Khoshut Khanate,russian_empire,Russian Empire,expansion,3,central_asian_steppe,1,0,0,0,0,0,4,stub
hyderabad_state,Nizam of Hyderabad,republic_of_india,Republic of India,expansion,3,deccan,1,0,0,0,0,0,-1,stub
byzantine_empire,Byzantine Empire,umayyad_caliphate,Umayyad Caliphate,expansion,3,egypt|levant|north_africa,3,0,0,0,0,0,-792,stub
byzantine_empire,Byzantine Empire,abbasid_caliphate,Abbasid Caliphate,expansion,3,egypt|levant|north_africa,3,0,0,0,0,0,-703,stub
kamarupa_kingdom,Kamarupa Kingdom,ghorid_dynasty,Ghorid Sultanate,expansion,3,ganges_plain,1,0,0,0,0,0,8,stub
pala_empire,Pala Empire,delhi_sultanate,Delhi Sultanate,expansion,3,ganges_plain,1,0,0,0,0,0,6,stub
gajapati_dynasty,Gajapati Dynasty (Odisha),sur_empire,Sur Empire,expansion,3,ganges_plain,1,0,0,0,0,0,-1,stub
bengal_sultanate,Bengal Sultanate,sur_empire,Sur Empire,expansion,3,ganges_plain,1,0,0,0,1,0,-36,stub
indo_scythian_kingdom,Indo-Scythian Kingdom,kushan_empire,Kushan Empire,expansion,3,indus_valley|punjab,2,0,0,0,1,0,-370,stub
indo_parthian_kingdom,Indo-Parthian Kingdom,kushan_empire,Kushan Empire,expansion,3,indus_valley|punjab,2,0,0,0,1,0,-196,stub
durrani_empire,Durrani Empire,british_raj,British Raj,expansion,3,indus_valley|punjab,2,0,0,0,0,0,32,stub
sassanid_empire,Sassanid Empire,rashidun_caliphate,Rashidun Caliphate,expansion,3,iran_plateau|mesopotamia,2,0,0,0,0,0,-19,stub
sassanid_empire,Sassanid Empire,abbasid_caliphate,Abbasid Caliphate,expansion,3,iran_plateau|khorasan|mesopotamia,3,0,0,0,0,0,99,stub
jalayirid_sultanate,Jalayirid Sultanate,timurid_empire,Timurid Empire,expansion,3,iran_plateau,1,0,0,1,0,0,-62,stub
jalayirid_sultanate,Jalayirid Sultanate,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),expansion,3,iran_plateau|mesopotamia,2,0,0,0,1,0,-54,stub
kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),safavid_empire,Safavid Empire,expansion,3,iran_plateau|mesopotamia,2,0,0,0,0,0,33,stub
ghorid_dynasty,Ghorid Sultanate,mongol_empire,Mongol Empire,expansion,3,khorasan,1,0,0,0,0,0,-9,stub
novgorod_republic,Novgorod Republic,grand_duchy_of_lithuania,Grand Duchy of Lithuania,expansion,3,kievan_rus,1,0,0,1,0,0,-242,stub
galicia_volhynia,Principality of Galicia-Volhynia,grand_duchy_of_lithuania,Grand Duchy of Lithuania,expansion,3,kievan_rus,1,0,0,1,0,0,-113,stub
polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,russian_empire,Russian Empire,expansion,3,kievan_rus|lithuania|poland,3,0,0,0,0,0,-74,stub
phoenician_states,"Phoenician City-States (Tyre, Sidon, Byblos)",macedonian_empire,Macedonian Empire (Alexander),expansion,3,levant,1,0,0,0,0,0,-4,stub
neo_babylonian,Neo-Babylonian (Chaldean) Empire,achaemenid_empire,Achaemenid Empire,expansion,3,levant|mesopotamia,2,0,0,0,0,0,-11,stub
hasmonean_dynasty,Hasmonean Dynasty,roman_empire,Roman Empire,expansion,3,levant,1,0,0,0,0,0,10,stub
jin_jurchen,Jin Dynasty (Jurchen),mongol_empire,Mongol Empire,expansion,3,manchuria|yellow_river,2,0,0,0,0,0,-28,stub
jin_jurchen,Jin Dynasty (Jurchen),yuan_dynasty,Yuan Dynasty,expansion,3,manchuria|yellow_river,2,0,0,0,0,0,37,stub
zangid_atabegate,Zangid Atabegate,ilkhanate,Ilkhanate,expansion,3,mesopotamia,1,0,0,0,0,0,6,stub
north_yuan,North Yuan,qing_dynasty,Qing Dynasty (Manchu),expansion,3,mongolian_plateau,1,0,0,0,0,0,9,stub
rustamid_dynasty,Rustamid Dynasty,almoravid_dynasty,Almoravid Dynasty,expansion,3,north_africa,1,0,0,1,0,0,131,stub
idrisid_dynasty,Idrisid Dynasty,fatimid_caliphate,Fatimid Caliphate,expansion,3,north_africa,1,0,0,1,0,0,-65,stub
sikh_empire,Sikh Empire,british_raj,British Raj,expansion,3,punjab,1,0,0,0,0,0,9,stub
kingdom_of_scotland,Kingdom of Scotland,kingdom_of_great_britain,Kingdom of Great Britain,expansion,3,scotland,1,0,0,0,0,0,0,stub
goktürk_khaganate,Göktürk Khaganate,abbasid_caliphate,Abbasid Caliphate,expansion,3,transoxiana,1,0,0,0,0,0,6,stub
khwarazmian_empire,Khwarazmian Empire,chagatai_khanate,Chagatai Khanate,expansion,3,transoxiana,1,0,0,0,0,0,6,stub
chagatai_khanate,Chagatai Khanate,timurid_empire,Timurid Empire,expansion,3,transoxiana,1,0,0,0,1,0,23,stub
khanate_of_khiva,Khanate of Khiva,soviet_union,Soviet Union,expansion,3,transoxiana,1,0,0,0,0,0,2,stub
southern_song,Southern Song Dynasty,yuan_dynasty,Yuan Dynasty,expansion,3,yangtze,1,0,0,0,0,0,-8,stub
eastern_jin,Eastern Jin Dynasty,sui_dynasty,Sui Dynasty,expansion,3,,0,1,0,0,0,0,161,stub
eastern_jin,Eastern Jin Dynasty,tang_dynasty,Tang Dynasty,expansion,3,,0,1,0,0,0,0,198,stub
northern_song,Northern Song Dynasty,ming_dynasty,Ming Dynasty,expansion,3,,0,1,0,0,0,0,241,stub
himyarite_kingdom,Himyarite Kingdom,abbasid_caliphate,Abbasid Caliphate,expansion,3,,0,1,0,0,0,0,225,stub
goktürk_khaganate,Göktürk Khaganate,ghaznavid_empire,Ghaznavid Empire,expansion,3,,0,1,0,0,0,0,233,stub
goktürk_khaganate,Göktürk Khaganate,seljuk_empire,Seljuk Empire,expansion,3,,0,1,0,0,0,0,293,stub
kara_khanid_khanate,Kara-Khanid Khanate,timurid_empire,Timurid Empire,expansion,3,,0,1,0,0,0,0,158,stub
feudal_japan,Feudal Japan,empire_of_japan,Empire of Japan (Meiji),expansion,3,,0,1,0,0,0,0,265,stub
novgorod_republic,Novgorod Republic,russian_empire,Russian Empire,expansion,3,,0,1,0,0,0,0,243,stub
lombard_kingdom,Kingdom of the Lombards,holy_roman_empire,Holy Roman Empire,expansion,3,,0,0,0,1,1,0,188,stub
grand_duchy_moscow,Grand Duchy of Moscow,russian_empire,Russian Empire,expansion,3,,0,0,0,1,1,0,174,stub
second_bulgarian_empire,Second Bulgarian Empire,principality_of_moldavia,Principality of Moldavia,same,3,balkans,1,0,0,0,1,0,-50,stub
serbian_empire,Serbian Empire (Nemanjić Dynasty),principality_of_moldavia,Principality of Moldavia,same,3,balkans,1,0,0,0,1,0,-43,stub
serbian_empire,Serbian Empire (Nemanjić Dynasty),serbian_despotate,Serbian Despotate,same,3,balkans,1,0,0,0,1,0,13,stub
principality_of_wallachia,Principality of Wallachia,kingdom_of_greece,Kingdom of Greece,same,3,balkans,1,0,0,0,1,0,-27,stub
principality_of_moldavia,Principality of Moldavia,kingdom_of_greece,Kingdom of Greece,same,3,balkans,1,0,0,0,1,0,-27,stub
kara_khanid_khanate,Kara-Khanid Khanate,chagatai_khanate,Chagatai Khanate,same,3,central_asian_steppe|transoxiana,2,0,0,0,0,0,14,stub
pandya_dynasty,Pandya Dynasty,madurai_sultanate,Madurai Sultanate,same,3,deccan,1,0,0,0,0,0,-10,stub
pandya_dynasty,Pandya Dynasty,bahmani_sultanate,Bahmani Sultanate,same,3,deccan,1,0,0,0,0,0,2,stub
satavahana_empire,Satavahana Empire,vakataka_dynasty,Vakataka Dynasty,same,3,deccan,1,0,0,0,1,0,30,stub
pallava_dynasty,Pallava Dynasty,yadava_dynasty,Yadava Dynasty (Devagiri),same,3,deccan,1,0,0,0,1,0,-47,stub
yadava_dynasty,Yadava Dynasty (Devagiri),vijayanagara_empire,Vijayanagara Empire,same,3,deccan,1,0,0,0,1,0,19,stub
hoysala_dynasty,Hoysala Empire,bahmani_sultanate,Bahmani Sultanate,same,3,deccan,1,0,0,0,0,0,1,stub
vijayanagara_empire,Vijayanagara Empire,maratha_empire,Maratha Empire,same,3,deccan,1,0,0,0,1,0,28,stub
federal_republic_germany,Federal Republic of Germany,east_germany,German Democratic Republic (East Germany),same,3,germany,1,0,0,0,0,0,0,stub
visigothic_kingdom,Visigothic Kingdom,al_andalus,Al-Andalus,same,3,iberia,1,0,0,0,0,0,0,stub
indo_scythian_kingdom,Indo-Scythian Kingdom,indo_greek_kingdom,Indo-Greek Kingdom,same,3,indus_valley|punjab,2,0,0,0,1,0,-580,stub
indo_parthian_kingdom,Indo-Parthian Kingdom,kushano_sasanian_kingdom,Kushano-Sasanian Kingdom,same,3,indus_valley,1,0,0,0,0,0,4,stub
ghaznavid_empire,Ghaznavid Empire,ilkhanate,Ilkhanate,same,3,khorasan,1,0,0,1,0,0,70,stub
kievan_rus,Kievan Rus,grand_duchy_of_lithuania,Grand Duchy of Lithuania,same,3,kievan_rus,1,0,0,0,0,0,-4,stub
japanese_korea,Japanese-Occupied Korea,south_korea,Republic of Korea (South Korea),same,3,korean_peninsula,1,0,0,0,0,0,3,stub
japanese_korea,Japanese-Occupied Korea,north_korea,Democratic People's Republic of Korea (North Korea),same,3,korean_peninsula,1,0,0,0,0,0,3,stub
south_korea,Republic of Korea (South Korea),north_korea,Democratic People's Republic of Korea (North Korea),same,3,korean_peninsula,1,0,0,0,0,0,0,stub
zangid_atabegate,Zangid Atabegate,ayyubid_sultanate,Ayyubid Sultanate,same,3,levant,1,0,0,1,0,0,-79,stub
